chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score
0.995, 0.1, 0.66, 9, chi2_statistic, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.1, 0.8, 2, target_accuracy, 349, 293, 33, 0.839541547277937, 0.8737201365187713, 0.4788732394366198, 0.6538461538461539, 0.37777777777777777, 0.6707437275985663, 0.8532423208191127, 0.5168539325842696, 0.5227272727272727, 0.5111111111111111, 0.7132168458781362, 0.8805460750853242, 0.4262295081967213, 0.8125, 0.28888888888888886, 0.6383960573476701, 0.12286689419795221, 0.1892744479495268, 0.11029411764705882, 0.6666666666666666, 0.3454301075268817
0.95, 0.1, 0.8, 2, complexity, 349, 293, 33, 0.839541547277937, 0.8737201365187713, 0.4788732394366198, 0.6538461538461539, 0.37777777777777777, 0.6707437275985663, 0.8532423208191127, 0.5168539325842696, 0.5227272727272727, 0.5111111111111111, 0.7132168458781362, 0.8805460750853242, 0.4262295081967213, 0.8125, 0.28888888888888886, 0.6383960573476701, 0.12286689419795221, 0.1892744479495268, 0.11029411764705882, 0.6666666666666666, 0.3454301075268817
0.95, 0.1, 0.8, 2, chi2_statistic, 349, 293, 33, 0.839541547277937, 0.8737201365187713, 0.4788732394366198, 0.6538461538461539, 0.37777777777777777, 0.6707437275985663, 0.8532423208191127, 0.5168539325842696, 0.5227272727272727, 0.5111111111111111, 0.7132168458781362, 0.8805460750853242, 0.4262295081967213, 0.8125, 0.28888888888888886, 0.6383960573476701, 0.12286689419795221, 0.1943573667711599, 0.11313868613138686, 0.6888888888888889, 0.35452508960573476
0.97, 0.1, 0.8, 2, target_accuracy, 349, 290, 28, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.1904761904761905, 0.11070110701107011, 0.6818181818181818, 0.35107169253510717
0.97, 0.1, 0.8, 2, complexity, 349, 290, 28, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.1904761904761905, 0.11070110701107011, 0.6818181818181818, 0.35107169253510717
0.97, 0.1, 0.8, 2, chi2_statistic, 349, 290, 28, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.99, 0.1, 0.8, 2, target_accuracy, 349, 281, 19, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19417475728155337, 0.11152416356877323, 0.75, 0.379149377593361
0.99, 0.1, 0.8, 2, complexity, 349, 281, 19, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19417475728155337, 0.11152416356877323, 0.75, 0.379149377593361
0.99, 0.1, 0.8, 2, chi2_statistic, 349, 281, 19, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.995, 0.1, 0.8, 2, target_accuracy, 349, 279, 16, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.19543973941368076, 0.11235955056179775, 0.75, 0.37918410041841005
0.995, 0.1, 0.8, 2, complexity, 349, 279, 16, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.19543973941368076, 0.11235955056179775, 0.75, 0.37918410041841005
0.995, 0.1, 0.8, 2, chi2_statistic, 349, 279, 16, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.1, 0.8, 3, target_accuracy, 349, 290, 27, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.95, 0.1, 0.8, 3, complexity, 349, 290, 27, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.95, 0.1, 0.8, 3, chi2_statistic, 349, 290, 27, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.97, 0.1, 0.8, 3, target_accuracy, 349, 290, 24, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.97, 0.1, 0.8, 3, complexity, 349, 290, 24, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.97, 0.1, 0.8, 3, chi2_statistic, 349, 290, 24, 0.830945558739255, 0.8758620689655172, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.6655580192165559, 0.8586206896551725, 0.5176470588235295, 0.5365853658536586, 0.5, 0.7113821138211381, 0.8827586206896552, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322985957132298, 0.1206896551724138, 0.19558359621451102, 0.11355311355311355, 0.7045454545454546, 0.3604028085735403
0.99, 0.1, 0.8, 3, target_accuracy, 349, 281, 15, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.99, 0.1, 0.8, 3, complexity, 349, 281, 15, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.99, 0.1, 0.8, 3, chi2_statistic, 349, 281, 15, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.995, 0.1, 0.8, 3, target_accuracy, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.1, 0.8, 3, complexity, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.1, 0.8, 3, chi2_statistic, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.1, 0.8, 5, target_accuracy, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.95, 0.1, 0.8, 5, complexity, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.95, 0.1, 0.8, 5, chi2_statistic, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.97, 0.1, 0.8, 5, target_accuracy, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.97, 0.1, 0.8, 5, complexity, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.97, 0.1, 0.8, 5, chi2_statistic, 349, 288, 21, 0.8252148997134671, 0.875, 0.4705882352941177, 0.6666666666666666, 0.36363636363636365, 0.665424739195231, 0.8611111111111112, 0.5238095238095238, 0.55, 0.5, 0.7131147540983607, 0.8819444444444444, 0.41379310344827586, 0.8571428571428571, 0.2727272727272727, 0.6322652757078987, 0.12152777777777778, 0.19682539682539685, 0.11439114391143912, 0.7045454545454546, 0.3604694485842027
0.99, 0.1, 0.8, 5, target_accuracy, 349, 281, 14, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.99, 0.1, 0.8, 5, complexity, 349, 281, 14, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.99, 0.1, 0.8, 5, chi2_statistic, 349, 281, 14, 0.8051575931232091, 0.8825622775800712, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6500518672199169, 0.8683274021352313, 0.5066666666666667, 0.5428571428571428, 0.475, 0.704304979253112, 0.8932384341637011, 0.4230769230769231, 0.9166666666666666, 0.275, 0.6354253112033195, 0.11387900355871886, 0.19935691318327975, 0.11439114391143912, 0.775, 0.3895746887966805
0.995, 0.1, 0.8, 5, target_accuracy, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.1, 0.8, 5, complexity, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.1, 0.8, 5, chi2_statistic, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.1, 0.8, 7, target_accuracy, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.95, 0.1, 0.8, 7, complexity, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.95, 0.1, 0.8, 7, chi2_statistic, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.97, 0.1, 0.8, 7, target_accuracy, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.97, 0.1, 0.8, 7, complexity, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.97, 0.1, 0.8, 7, chi2_statistic, 349, 284, 18, 0.8137535816618912, 0.8802816901408451, 0.48484848484848486, 0.6956521739130435, 0.37209302325581395, 0.6715236900511435, 0.8661971830985915, 0.5365853658536586, 0.5641025641025641, 0.5116279069767442, 0.7205442439448037, 0.8838028169014085, 0.4210526315789474, 0.8571428571428571, 0.27906976744186046, 0.6353855061275693, 0.11971830985915492, 0.1987179487179487, 0.11524163568773234, 0.7209302325581395, 0.3666891826691112
0.99, 0.1, 0.8, 7, target_accuracy, 349, 279, 13, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
